
respiratory failure,3983,1.0
hypotension,3379,0.848355510921
shortness  breath,3318,0.833040421793
dyspnea,2630,0.660306301783
chest pain,1839,0.461712277178
respiratory distress,1792,0.449912126538
fever,1773,0.445141852875
altered mental status,1758,0.441375847351
hypoxia,1615,0.405473261361
sob,1476,0.37057494351
sepsis,1467,0.368315340196
resp failure,1112,0.279186542807
abdominal pain,997,0.250313833794
gi bleed,878,0.220436856641
septic shock,669,0.167963846347
weakness,591,0.148380617625
lethargy,536,0.134571930705
nausea,533,0.133818729601
cough,523,0.131308059252
vomiting,460,0.115490836053
pneumonia,450,0.112980165704
hypoxemia,448,0.112478031634
resp distress,425,0.106703489832
anemia,421,0.105699221692
tachycardia,398,0.0999246798895
fevers,392,0.0984182776801
fatigue,376,0.0944012051218
arf,375,0.0941501380869
hyperkalemia,374,0.093899071052
dka,351,0.0881245292493
hypoglycemia,328,0.0823499874466
diarrhea,324,0.0813457193071
dyspnea on exertion,322,0.0808435852373
renal failure,314,0.0788350489581
ams,308,0.0773286467487
melena,282,0.0708009038413
chf,278,0.0697966357017
brbpr,267,0.0670348983179
unresponsive,251,0.0630178257595
osa,243,0.0610092894803
hypercarbic respiratory failure,234,0.0587496861662
syncope,233,0.0584986191313
shock,232,0.0582475520964
cad s/p,231,0.0579964850615
urosepsis,230,0.0577454180266
gib,227,0.0569922169219
confusion,225,0.0564900828521
dm,218,0.0547326136078
afib,215,0.0539794125031
malaise,214,0.0537283454682
acute renal failure,213,0.0534772784333
copd,213,0.0534772784333
pna,213,0.0534772784333
hemoptysis,212,0.0532262113984
cellulitis,212,0.0532262113984
nstemi,211,0.0529751443635
bradycardia,209,0.0524730102937
s/p fall,201,0.0504644740146
this is a 59 y.o. male  hd dependent esrd,198,0.0497112729099
hypoxic respiratory failure,194,0.0487070047703
seizure,194,0.0487070047703
hyperglycemia,189,0.0474516695958
obesity,168,0.0421792618629
53 y.o.f.  panhypotituitarism,168,0.0421792618629
bright red blood per rectum,159,0.0399196585488
agitation,158,0.0396685915139
